Year,"Country / territory of asylum/residence",Origin,"RSD procedure type / level","Tota pending start-year","of which UNHCR-assisted","Applied during year",statistics.filter.decisions_recognized,statistics.filter.decisions_other,Rejected,"Otherwise closed","Total decisions","Total pending end-year","of which UNHCR-assisted"
2017,Spain,Brazil,"G / FI",25,,57,,,12,3,15,47,
2017,Finland,Brazil,"G / FI",,,4,,,,,,2,
2017,France,Brazil,"G / AR",1,,3,,,2,,2,2,
2017,"United Kingdom",Brazil,"G / FI",28,,33,,,13,17,30,36,
2017,"United Kingdom",Brazil,"G / RA",,,,,,,,,,
2017,"United Kingdom",Brazil,"G / AR",,,2,,,2,1,3,,
2017,Greece,Brazil,"G / AR",,,2,,,,,,2,
2017,Greece,Brazil,"G / FI",2,,5,,,2,1,3,,
2017,Ireland,Brazil,"G / AR",,,3,,,1,,1,2,
2017,Ireland,Brazil,"G / FI",33,,37,,,7,7,14,57,
2017,Israel,Brazil,"G / FA",,,2,,,,,,2,
2017,Italy,Brazil,"G / FI",104,,74,13,26,16,6,61,117,
2017,Jordan,Brazil,"U / FI",,,1,,,,,,1,1
2017,"Rep. of Korea",Brazil,"G / FA",,,1,,,,,,1,
2017,Mexico,Brazil,"G / FI",1,,4,,,,3,3,2,2
2017,Malta,Brazil,"G / FI",,,1,,,,,,,
2017,Netherlands,Brazil,"G / FI",,,6,,,5,,5,,
2017,Norway,Brazil,"G / AR",2,,1,,,3,,3,,
2017,Norway,Brazil,"G / FI",,,1,,,1,,1,,
2017,"United States of America",Barbados,"G / AR",,,,,,,,,4,
2017,"United States of America",Barbados,"G / IN",4,,,,,,1,1,3,
2017,Sweden,Barbados,"G / FI",1,,,,,,,,1,
2017,Australia,Barbados,"G / AR",,,1,,,,1,1,,
2017,Brazil,Barbados,"G / FI",1,,,,,,,,1,
2017,Canada,Barbados,"G / AR",,,5,,,4,,4,1,
2017,Canada,Barbados,"G / FI",32,,63,29,,7,4,40,55,
2017,"United Kingdom",Barbados,"G / FI",7,,5,1,,1,,2,11,
2017,"United Kingdom",Barbados,"G / RA",,,,,,,,,,
2017,"United Kingdom",Barbados,"G / AR",,,,,,,,,,
2017,Ireland,Barbados,"G / FI",,,1,,,,,,1,
2017,"United States of America","Brunei Darussalam","G / IN",,,1,,,,,,1,
2017,Australia,"Brunei Darussalam","G / AR",1,,,,,,,,1,
2017,Australia,"Brunei Darussalam","G / FI",3,,6,,,,,,9,
2017,Switzerland,"Brunei Darussalam","G / FI",,,1,1,,,,1,,
2017,"United Kingdom","Brunei Darussalam","G / FI",,,,,,,,,,
2017,"United Kingdom","Brunei Darussalam","G / RA",,,,,,,,,,
2017,"United Kingdom","Brunei Darussalam","G / AR",,,,,,,,,,
2017,"United States of America",Bhutan,"G / EO",11,,15,,,5,,5,16,
2017,"United States of America",Bhutan,"G / AR",27,,,,,,,,71,
2017,"United States of America",Bhutan,"G / IN",189,,72,,,15,13,28,236,
2017,Sweden,Bhutan,"G / AR",,,1,,,,,,1,
2017,Sweden,Bhutan,"G / RA",1,,,,,1,,1,,
2017,Australia,Bhutan,"G / AR",1,,,,,,,,1,
2017,Australia,Bhutan,"G / FI",7,,12,,,,,,19,
2017,Belgium,Bhutan,"G / FI",2,,,,,5,,5,,
2017,Brazil,Bhutan,"G / FI",34,,1,,,,,,35,
2017,Canada,Bhutan,"G / FI",,,1,,,,,,,
2017,Switzerland,Bhutan,"G / FI",2,,,,,,,,2,
2017,Germany,Bhutan,"G / RA",3,,,,,,,,3,
2017,Germany,Bhutan,"G / NA",9,,1,,,3,1,4,4,
2017,Germany,Bhutan,"G / JR",1,,,,,,,,4,
2017,France,Bhutan,"G / RA",,,1,,,,,,,
2017,France,Bhutan,"G / RA",,,2,,,,,,,
2017,France,Bhutan,"G / AR",7,,7,2,,5,,7,8,
2017,"United Kingdom",Bhutan,"G / FI",2,,1,2,,,,2,1,
2017,"United Kingdom",Bhutan,"G / RA",,,,,,,,,,
2017,"United Kingdom",Bhutan,"G / AR",,,,,,1,,1,,
2017,Ireland,Bhutan,"G / FI",2,,,,1,,,1,2,
2017,Italy,Bhutan,"G / FI",1,,1,,,,,,2,
2017,Zimbabwe,Botswana,"G / FI",,,1,,,,,,1,1
2017,"South Africa",Botswana,"G / FI",,,1,,,,,,,
2017,"South Africa",Botswana,"G / AR",,,,,,,6,6,,
2017,"United States of America",Botswana,"G / IN",6,,3,,,,,,9,
2017,Sweden,Botswana,"G / FI",,,1,,,,,,1,
2017,Australia,Botswana,"G / AR",1,,,,,1,,1,,
2017,Australia,Botswana,"G / FI",3,,,,,,,,3,
2017,Canada,Botswana,"G / AR",,,5,,,5,,5,,
2017,Canada,Botswana,"G / FI",46,,5,9,,8,5,22,29,
2017,"Czech Rep.",Botswana,"G / FI",,,1,,,,,,1,
2017,Germany,Botswana,"G / RA",1,,,,,,,,,
2017,Germany,Botswana,"G / NA",6,,1,2,1,1,,4,1,
2017,Germany,Botswana,"G / JR",3,,,,,3,,3,1,
2017,Ecuador,Botswana,"G / FA",3,,,,,,3,3,,
2017,France,Botswana,"G / AR",1,,1,,,,,,1,
2017,"United Kingdom",Botswana,"G / FI",24,,16,,1,13,1,15,24,
2017,"United Kingdom",Botswana,"G / AR",,,9,1,,7,1,9,,
2017,"United Kingdom",Botswana,"G / RA",,,,,,,,,,
2017,Greece,Botswana,"G / FI",,,1,,,1,,1,4,
2017,Ireland,Botswana,"G / AR",,,4,1,,1,,2,2,
2017,Ireland,Botswana,"G / FI",9,,14,,,4,1,5,18,
2017,Israel,Botswana,"G / FA",,,3,,,,,,3,
2017,Italy,Botswana,"G / FI",1,,1,,,,,,2,
2017,Zambia,"Central African Rep.","G / FI",1,1,,,,,1,1,,
2017,Zimbabwe,"Central African Rep.","G / FI",,,3,,,,3,3,,
2017,"South Africa","Central African Rep.","G / FI",,,,,,,,,,
2017,"United States of America","Central African Rep.","G / EO",8,,4,5,,,,5,5,
2017,"United States of America","Central African Rep.","G / AR",41,,,7,,,,7,36,
2017,"United States of America","Central African Rep.","G / IN",64,,23,10,,3,2,15,75,
2017,Poland,"Central African Rep.","G / FI",2,,1,3,,,,3,,
2017,Portugal,"Central African Rep.","G / FI",5,,5,,5,5,,10,,
2017,"Russian Federation","Central African Rep.","G / TA",,,1,,,,,,1,1
2017,Rwanda,"Central African Rep.","G / FI",2,2,,,,,,,2,2
2017,Sudan,"Central African Rep.","G / FI",4,4,,,,,1,1,3,3
2017,Sudan,"Central African Rep.","U / FI",1,1,5,,,,3,3,3,3
2017,Senegal,"Central African Rep.","G / FA",488,488,57,82,,,22,104,441,441
2017,Sweden,"Central African Rep.","G / AR",1,,1,,,2,,2,,
2017,Sweden,"Central African Rep.","G / FI",2,,,1,,1,,2,,
2017,Swaziland,"Central African Rep.","G / FI",1,,,,,,,,1,
2017,Chad,"Central African Rep.","G / FA",491,491,177,198,,1,,199,469,469
2017,Togo,"Central African Rep.","G / FA",155,155,95,6,,72,,78,172,172
2017,Tunisia,"Central African Rep.","U / FI",,,2,,,,1,1,1,1
2017,Turkey,"Central African Rep.","U / FI",14,14,3,,,,2,2,15,4
2017,Uganda,"Central African Rep.","G / FA",4,4,3,3,,,,3,4,4
2017,Ukraine,"Central African Rep.","G / FI",,,1,,,,1,1,,
2017,Angola,"Central African Rep.","G / FI",76,,,,,,,,76,
2017,Argentina,"Central African Rep.","G / FI",1,1,,,,,1,1,,
2017,Austria,"Central African Rep.","G / FA",2,,1,,,,,,1,
2017,Burundi,"Central African Rep.","G / FI",,,6,,,,,,6,6
2017,Belgium,"Central African Rep.","G / JR",5,,,,,,,,,
2017,Belgium,"Central African Rep.","G / FI",7,,10,10,,5,,15,15,
2017,Benin,"Central African Rep.","G / FI",179,179,180,227,,,,227,132,132
2017,"Burkina Faso","Central African Rep.","J / FI",102,102,57,40,,,76,116,43,43
2017,Bulgaria,"Central African Rep.","G / FA",,,,,,,,,,
2017,Brazil,"Central African Rep.","G / FI",4,,2,,,,,,6,2
2017,Canada,"Central African Rep.","G / AR",,,,,,,,,1,
2017,Canada,"Central African Rep.","G / FI",4,,14,7,,1,,8,11,
2017,Switzerland,"Central African Rep.","G / FI",6,,16,,2,,13,15,6,
2017,China,"Central African Rep.","U / FI",1,1,,,,,,,1,1
2017,"Côte d'Ivoire","Central African Rep.","J / FA",89,89,91,62,,,,62,118,118
2017,Cameroon,"Central African Rep.","U / AR",89,89,254,16,,45,28,89,254,254
2017,Cameroon,"Central African Rep.","U / RA",524,524,130,86,,,66,152,502,502
2017,Cameroon,"Central African Rep.","U / FI",1946,1946,3447,1150,,254,1,1405,3988,3988
2017,"Dem. Rep. of the Congo","Central African Rep.","G / FI",57,57,132,9,,,,9,180,180
2017,Congo,"Central African Rep.","J / FI",4322,4322,1608,1542,,,,1542,4388,4388
2017,Cyprus,"Central African Rep.","G / AR",,,1,,,,,,1,
2017,Cyprus,"Central African Rep.","G / FI",2,2,,,,1,1,2,,
2017,Germany,"Central African Rep.","G / RA",5,,2,,1,,7,8,2,
2017,Germany,"Central African Rep.","G / NA",87,,44,13,18,47,25,103,21,
2017,Germany,"Central African Rep.","G / JR",1,,,,1,2,5,8,58,
2017,Algeria,"Central African Rep.","U / AR",1,1,1,,,1,,1,1,1
2017,Algeria,"Central African Rep.","U / FI",23,23,24,15,,3,2,20,27,27
2017,Egypt,"Central African Rep.","U / RA",1,1,,,,,,,1,1
2017,Egypt,"Central African Rep.","U / FI",25,25,9,13,,1,4,18,16,16
2017,Spain,"Central African Rep.","G / FI",108,,65,,26,3,16,45,148,
2017,Finland,"Central African Rep.","G / FI",1,,1,,,,1,1,1,
2017,France,"Central African Rep.","G / RA",,,13,,,,,,,
2017,France,"Central African Rep.","G / RA",,,11,,,,,,,
2017,France,"Central African Rep.","G / AR",277,,429,35,26,113,2,176,533,
2017,France,"Central African Rep.","G / FI",583,,443,165,158,399,6,728,257,
2017,Gabon,"Central African Rep.","G / FA",285,285,11,,11,284,,295,1,1
2017,"United Kingdom","Central African Rep.","G / FI",2,,,,,,,,,
2017,"United Kingdom","Central African Rep.","G / RA",,,,,,,,,,
2017,"United Kingdom","Central African Rep.","G / AR",,,,,,,,,,
2017,Ghana,"Central African Rep.","G / FI",58,58,24,,,,9,9,73,73
2017,Guinea-Bissau,"Central African Rep.","G / FI",,,,,,,,,1,1
2017,Greece,"Central African Rep.","G / AR",3,,1,,,63,,63,1,
2017,Greece,"Central African Rep.","G / FI",3,,5,2,,1,,3,5,
2017,Indonesia,"Central African Rep.","U / AR",1,1,,,,,1,1,,
2017,Israel,"Central African Rep.","G / FA",12,,2,,,,4,4,10,
2017,Italy,"Central African Rep.","G / FI",57,,51,8,10,3,9,30,78,
2017,Jordan,"Central African Rep.","U / FI",,,1,,,,,,1,1
2017,Kenya,"Central African Rep.","J / FI",5,5,2,,,,1,1,6,6
2017,Lebanon,"Central African Rep.","U / FI",1,1,,,,,,,1,1
2017,Liberia,"Central African Rep.","J / FI",,,1,,,,,,1,1
2017,Luxembourg,"Central African Rep.","G / FI",1,,,,,,,,,
2017,Morocco,"Central African Rep.","U / FI",45,45,107,82,,6,14,102,50,50
2017,Morocco,"Central African Rep.","U / AR",3,3,6,,,3,,3,6,6
2017,Mexico,"Central African Rep.","G / FI",,,1,,,,,,1,
2017,Mali,"Central African Rep.","G / FI",134,134,760,436,,,,436,458,458
2017,Montenegro,"Central African Rep.","G / FA",,,2,,,,2,2,,
2017,Mozambique,"Central African Rep.","G / FI",4,4,,,,,1,1,3,3
2017,Mauritania,"Central African Rep.","U / FI",72,72,77,44,,2,33,79,70,70
2017,Malaysia,"Central African Rep.","U / FI",3,3,3,,,,,,6,6
2017,Namibia,"Central African Rep.","G / FI",1,1,,,,,,,1,1
2017,Niger,"Central African Rep.","G / AR",8,8,,,,,8,8,,
2017,Niger,"Central African Rep.","G / FI",33,33,29,2,,,29,31,31,31
2017,Nigeria,"Central African Rep.","G / FI",49,49,398,10,211,6,34,261,186,186
2017,Netherlands,"Central African Rep.","G / FI",3,,,,,,,,,
2017,Norway,"Central African Rep.","G / AR",,,1,,,1,,1,,
2017,Norway,"Central African Rep.","G / FI",,,1,,,,1,1,,
2017,"United States of America",Canada,"G / EO",14,,8,,,4,,4,14,
2017,"United States of America",Canada,"G / AR",11,,,,,,,,12,
2017,"United States of America",Canada,"G / IN",9,,6,,,,1,1,14,
2017,Peru,Canada,"G / FI",1,,,,,,,,1,
2017,Philippines,Canada,"G / FA",,,1,,,,,,1,
2017,Poland,Canada,"G / AR",,,1,,,,,,,
2017,Poland,Canada,"G / FI",1,,,,,,,,1,
2017,Sweden,Canada,"G / AR",1,,2,,,1,,1,2,
2017,Sweden,Canada,"G / FI",2,,1,,,3,1,4,,
2017,Uganda,Canada,"G / FA",1,1,,,,,1,1,,
2017,Australia,Canada,"G / AR",1,,,,,1,,1,,
2017,Australia,Canada,"G / FI",3,,6,,,3,,3,6,
2017,Austria,Canada,"G / FA",2,,1,1,,1,1,3,1,
2017,Belgium,Canada,"G / FI",1,,,,,,,,,
2017,Belarus,Canada,"G / JR",,,1,,,,,,1,
2017,Belarus,Canada,"G / FI",,,1,,,1,,1,,
2017,Brazil,Canada,"G / FI",1,,3,,,,,,4,
2017,Switzerland,Canada,"G / FI",,,,,,,,,,
2017,"Costa Rica",Canada,"G / FI",,,3,,,,,,3,3
2017,Germany,Canada,"G / NA",1,,3,,1,5,,6,,
2017,Germany,Canada,"G / JR",,,,,,,,,3,
2017,Ecuador,Canada,"G / FA",4,,,,,,1,1,3,3
2017,"United Kingdom",Canada,"G / FI",12,,4,,,5,6,11,7,
2017,"United Kingdom",Canada,"G / RA",,,,,,,3,3,,
2017,"United Kingdom",Canada,"G / AR",,,,,,,,,,
2017,Guatemala,Canada,"G / FI",,,1,,,,,,1,1
2017,Ireland,Canada,"G / AR",,,1,,,1,,1,,
2017,Ireland,Canada,"G / FI",1,,,,,1,,1,,
2017,Israel,Canada,"G / FA",,,1,,,1,,1,,
2017,Italy,Canada,"G / FI",2,,,,,,,,2,
2017,Mexico,Canada,"G / FI",,,20,,,,17,17,3,3
2017,Malta,Canada,"G / FI",,,1,,,,,,1,
2017,Netherlands,Canada,"G / FI",,,,,,,,,,
2017,Norway,Canada,"G / AR",,,1,,,2,,2,,
2017,Norway,Canada,"G / FI",,,1,,,1,,1,,
2017,"South Africa",Switzerland,"G / AR",,,,,,,8,8,,
2017,"United States of America",Switzerland,"G / AR",,,,,,,,,4,
2017,"United States of America",Switzerland,"G / IN",4,,1,,,,,,4,
2017,Argentina,Switzerland,"G / FI",1,,,,,1,,1,,
2017,Argentina,Switzerland,"G / AR",,,1,,,,,,1,
2017,Brazil,Switzerland,"G / FI",1,,1,,,,,,2,
2017,Canada,Switzerland,"G / FI",2,,,,,1,,1,1,
2017,Canada,Switzerland,"G / AR",,,1,,,1,,1,,
2017,Germany,Switzerland,"G / NA",,,1,,,1,,1,,
2017,"United Kingdom",Switzerland,"G / FI",,,,,,,,,,
2017,"United Kingdom",Switzerland,"G / AR",,,,,,,,,,
2017,"United Kingdom",Switzerland,"G / RA",,,,,,,,,,
2017,"United States of America",Chile,"G / EO",27,,22,,,4,,4,38,
2017,"United States of America",Chile,"G / AR",30,,,,,,,,36,
2017,"United States of America",Chile,"G / IN",53,,46,1,,,13,14,87,
2017,Poland,Chile,"G / FI",,,,,,,,,,
2017,Sweden,Chile,"G / AR",12,,11,,,17,,17,6,
2017,Sweden,Chile,"G / FI",9,,28,,,21,4,25,12,
2017,Sweden,Chile,"G / RA",3,,2,,,2,1,3,2,
2017,Turkey,Chile,"U / FI",1,1,,,,,,,1,1
2017,Uruguay,Chile,"G / FI",1,1,,,,,1,1,,
2017,Argentina,Chile,"G / AR",2,,,,,,,,2,
2017,Argentina,Chile,"G / FI",3,1,2,,,,1,1,4,
2017,Argentina,Chile,"G / JR",1,,,,,,,,1,
2017,Australia,Chile,"G / FI",3,,11,,,,,,14,
2017,Austria,Chile,"G / FA",5,,,,,3,2,5,,
2017,Belgium,Chile,"G / FI",6,,,,,,,,10,
2017,Brazil,Chile,"G / FI",9,,7,,,,,,16,5
2017,Canada,Chile,"G / AR",,,14,,,21,,21,17,
2017,Canada,Chile,"G / FI",36,,78,6,,20,7,33,80,1
2017,Switzerland,Chile,"G / FI",,,,,,,,,,
2017,"Costa Rica",Chile,"G / FI",2,2,,,,,1,1,1,1
2017,Germany,Chile,"G / NA",,,2,,,2,1,3,,
2017,Germany,Chile,"G / JR",,,,,,,,,2,
2017,Denmark,Chile,"G / AR",,,1,,,,,,1,
2017,Denmark,Chile,"G / FI",1,,,,,1,,1,,
2017,Ecuador,Chile,"G / FA",21,,6,,,,21,21,6,6
2017,Spain,Chile,"G / FI",8,,17,,,8,,8,14,
2017,Finland,Chile,"G / FI",,,1,,,,1,1,,
2017,France,Chile,"G / RA",,,1,,,,,,,
2017,France,Chile,"G / RA",,,1,,,,,,,
2017,France,Chile,"G / AR",,,1,,,2,,2,,
2017,"United Kingdom",Chile,"G / FI",,,1,,,1,,1,,
2017,"United Kingdom",Chile,"G / RA",,,1,,,,,,,
2017,"United Kingdom",Chile,"G / AR",,,,,,,,,,
2017,Greece,Chile,"G / AR",,,1,,,1,,1,,
2017,Greece,Chile,"G / FI",1,,2,,,1,1,2,1,
2017,Italy,Chile,"G / FI",4,,5,,,,,,9,
2017,Mexico,Chile,"G / FI",1,,1,,,,,,2,
2017,Netherlands,Chile,"G / FI",,,,,,,,,,
2017,Norway,Chile,"G / AR",,,1,,,1,,1,,
2017,Norway,Chile,"G / FI",,,1,,,1,,1,,
2017,"South Africa",China,"G / FI",,,10,,,,,,11,
2017,"South Africa",China,"G / AR",,,,,,,88,88,160,
2017,"United States of America",China,"G / EO",8,,5,,,,,,16,
2017,"United States of America",China,"G / EO",5399,,2690,740,,256,233,1229,6870,
2017,"United States of America",China,"G / AR",8,,,,,,,,10,
2017,"United States of America",China,"G / AR",14363,,105,1855,,400,1309,3564,16965,
2017,"United States of America",China,"G / IN",37657,,14679,2780,,3339,2141,8260,44553,
2017,"South Africa",China,"G / AR",,,,,,,,,,
2017,"New Zealand",China,"G / FI",47,,76,35,,20,,55,68,
2017,Pakistan,China,"U / FI",,,2,,,1,1,2,,
2017,Pakistan,China,"U / AR",,,1,,,,,,1,1
2017,Peru,China,"G / FI",4,,3,,,,,,7,
2017,Philippines,China,"G / FA",5,,2,,,,3,3,4,
2017,Poland,China,"G / AR",,,3,,,2,,2,,
2017,Poland,China,"G / FI",2,,8,2,,3,3,8,2,
2017,Portugal,China,"G / FI",45,,,,,,,,,
2017,Romania,China,"G / FI",1,1,4,,,4,,4,3,
2017,Romania,China,"G / JR",,,,,,2,,2,,
2017,"Russian Federation",China,"G / TA",,,1,,,,,,1,1
2017,"Saudi Arabia",China,"U / FI",4,4,,,,,,,4,4
2017,"Serbia and Kosovo (S/RES/1244 (1999))",China,"G / FI",,,2,,,,1,1,1,1
2017,Slovakia,China,"G / FA",,,3,,,,3,3,,
2017,Slovenia,China,"G / FA",6,,3,,,,9,9,,
2017,Sweden,China,"G / AR",22,,26,4,,26,7,37,12,
2017,Sweden,China,"G / AR",,,1,,,1,,1,,
2017,Sweden,China,"G / FI",35,,49,6,,18,13,37,47,
2017,Sweden,China,"G / FI",1,,,,,1,,1,,
2017,Sweden,China,"G / RA",5,,4,,,2,1,3,7,
2017,Thailand,China,"U / RA",,,2,,,,,,2,2
2017,Thailand,China,"U / FI",47,47,51,52,,9,20,81,17,17
2017,Thailand,China,"U / AR",6,6,10,,,6,,6,10,10
2017,Turkey,China,"U / FI",92,92,295,,,,4,4,383,319
2017,Ukraine,China,"G / FI",3,1,6,,,,3,3,6,3
2017,Ukraine,China,"U / FI",,,,,,1,,1,,
2017,Ukraine,China,"G / JR",6,1,,,,1,,1,5,2
2017,"United Arab Emirates",China,"U / FI",,,1,,,,,,1,1
2017,Argentina,China,"G / AR",16,,20,,,3,,3,33,
2017,Argentina,China,"G / FI",8,1,28,,,20,,20,16,
2017,Argentina,China,"G / JR",11,,,,,,,,11,
2017,Australia,China,"G / AR",1046,,2153,28,,220,114,362,2837,
2017,Australia,China,"G / AR",,,6,,,2,,2,4,
2017,Australia,China,"G / FI",1671,,6638,53,,2781,,2834,5684,
2017,Austria,China,"G / FA",536,,193,65,3,112,117,297,331,
2017,Belgium,China,"G / JR",6,,,,,,,,,
2017,Belgium,China,"G / AR",,,120,,,,,,,
2017,Belgium,China,"G / FI",143,,80,140,,145,,285,105,
2017,Bulgaria,China,"G / FA",13,13,,,,6,,6,15,15
2017,Bulgaria,China,"G / FI",,,10,,,,,,,
2017,Brazil,China,"G / FI",786,,1466,,,,,,2252,3
2017,Canada,China,"G / AR",,,450,3,,239,6,248,288,
2017,Canada,China,"G / FI",2110,,1154,543,,600,119,1262,1928,
2017,Switzerland,China,"G / RA",,,12,,,,,,,
2017,Switzerland,China,"G / FI",511,,256,60,181,127,21,389,413,
2017,"Costa Rica",China,"G / AR",,,3,,,,3,3,,
2017,"Costa Rica",China,"G / FI",,,5,,,3,2,5,,
2017,Cyprus,China,"G / AR",3,2,,,,1,1,2,1,
2017,Cyprus,China,"G / FI",5,5,4,,,,5,5,4,
2017,"Czech Rep.",China,"G / RA",,,2,,,,,,,
2017,"Czech Rep.",China,"G / FI",98,,7,,1,6,19,26,81,
2017,Germany,China,"G / RA",49,,71,7,3,27,68,105,15,
2017,Germany,China,"G / NA",1463,,531,191,46,1131,494,1862,140,
2017,Germany,China,"G / JR",161,,,13,,72,137,222,1031,
2017,Denmark,China,"G / FI",6,,2,2,,2,,4,4,
2017,Denmark,China,"G / AR",4,,2,,,4,,4,2,
2017,Ecuador,China,"G / FA",19,,,,,,19,19,,
2017,Egypt,China,"U / FI",4,4,39,,,,1,1,42,42
2017,Spain,China,"G / FI",159,,35,1,,1,,2,402,
2017,Finland,China,"G / RA",1,,,1,,,,1,,
2017,Finland,China,"G / FI",51,,24,,,,9,9,66,
2017,France,China,"G / RA",,,60,,,,,,,
2017,France,China,"G / RA",,,19,,,,,,,
2017,France,China,"G / AR",442,,1104,16,1,252,1,270,345,
2017,France,China,"G / FI",535,,2069,606,,1323,3,1932,555,
2017,"United Kingdom",China,"G / FI",739,,996,13,5,511,411,940,773,
2017,"United Kingdom",China,"G / RA",,,19,,,,1,1,,
2017,"United Kingdom",China,"G / AR",,,228,30,,270,13,313,,
2017,Greece,China,"G / RA",,,17,,,,,,,
2017,Greece,China,"G / AR",72,,75,,,12,3,15,60,
2017,Greece,China,"G / FI",115,,282,10,,88,25,123,281,
2017,Hungary,China,"G / FI",,,1,,,,,,,
2017,Hungary,China,"G / FI",2,,,,,4,3,7,,
2017,Indonesia,China,"U / FI",9,9,1,2,,,3,5,5,5
2017,Indonesia,China,"U / AR",6,6,,,,3,,3,3,3
2017,Ireland,China,"G / AR",5,,7,,,4,1,5,7,
2017,Ireland,China,"G / FI",41,,36,,2,12,4,18,58,
2017,Iceland,China,"G / FI",,,3,,,,1,1,2,
2017,Israel,China,"G / FA",21,,52,1,,10,9,20,53,
2017,Italy,China,"G / FI",833,,310,4,29,322,42,397,746,
2017,Japan,China,"G / AR",,,25,,,10,4,14,39,
2017,Japan,China,"G / FI",,,315,1,,80,41,122,496,
2017,Kazakhstan,China,"G / FI",,,1,1,,,,1,,
2017,Kazakhstan,China,"U / FI",6,6,,,,,,,6,6
2017,"Rep. of Korea",China,"G / FA",765,,1413,,3,685,371,1059,1119,30
2017,Liechtenstein,China,"G / FI",9,,4,3,2,,5,10,3,
2017,Luxembourg,China,"G / FI",,,5,,,,,,,
2017,Latvia,China,"G / FI",1,,,,,,1,1,,
2017,Morocco,China,"U / FI",,,3,,,1,,1,2,2
2017,Mexico,China,"G / FI",1,,2,,,,,,3,
2017,Mongolia,China,"U / FI",2,2,1,,,,,,3,3
2017,Malaysia,China,"U / FI",11,11,6,3,,,6,9,8,8
2017,Malaysia,China,"U / AR",8,8,,,,,1,1,7,7
2017,Netherlands,China,"G / RA",1,,5,,,,,,,
2017,Netherlands,China,"G / FI",98,,149,104,,61,7,172,54,
2017,Norway,China,"G / AR",6,,17,,,17,1,18,4,
2017,Norway,China,"G / FI",7,,23,15,,3,9,27,5,
2017,Zambia,"Côte d'Ivoire","G / FI",3,3,,,,,3,3,,
2017,Zimbabwe,"Côte d'Ivoire","G / FI",,,5,2,,,3,5,,
2017,"South Africa","Côte d'Ivoire","G / AR",,,,,,,21,21,,
2017,"United States of America","Côte d'Ivoire","G / EO",55,,29,,,18,,18,58,
2017,"United States of America","Côte d'Ivoire","G / AR",241,,,14,,11,21,46,309,
2017,"United States of America","Côte d'Ivoire","G / IN",565,,270,26,,40,32,98,725,
2017,"South Africa","Côte d'Ivoire","G / AR",,,,,,,,,,
2017,"South Africa","Côte d'Ivoire","G / FI",,,17,3,,,,3,,
2017,Panama,"Côte d'Ivoire","G / FI",3,,,,,,,,3,3
2017,Peru,"Côte d'Ivoire","G / FI",1,,1,,,,,,2,1
2017,Philippines,"Côte d'Ivoire","G / FA",7,,14,3,,2,1,6,15,
2017,Portugal,"Côte d'Ivoire","G / FI",4,,10,,,10,,10,,
2017,"Russian Federation","Côte d'Ivoire","G / TA",3,3,1,,,,,,4,4
2017,Senegal,"Côte d'Ivoire","G / FA",306,306,5,,,,1,1,310,310
2017,"Sierra Leone","Côte d'Ivoire","G / FI",1,,,1,,,,1,,
2017,Suriname,"Côte d'Ivoire","U / FI",,,1,,,,,,1,1
2017,Sweden,"Côte d'Ivoire","G / AR",7,,13,,,13,1,14,7,
2017,Sweden,"Côte d'Ivoire","G / FI",9,,20,1,,5,10,16,13,
2017,Sweden,"Côte d'Ivoire","G / RA",5,,3,,,3,1,4,4,
2017,Swaziland,"Côte d'Ivoire","G / FI",2,,,,,,,,2,
2017,Togo,"Côte d'Ivoire","G / FA",420,420,8,6,,73,,79,349,349
2017,Thailand,"Côte d'Ivoire","U / FI",1,1,1,1,,,1,2,,
2017,Tunisia,"Côte d'Ivoire","U / FI",5,5,,,,3,2,5,,
2017,Turkey,"Côte d'Ivoire","U / AR",2,2,,,,,,,2,
2017,Turkey,"Côte d'Ivoire","U / FI",20,20,5,,,,7,7,18,9
2017,Ukraine,"Côte d'Ivoire","G / FI",13,7,2,,,2,,2,13,10
2017,Ukraine,"Côte d'Ivoire","G / JR",17,12,,,,,,,17,17
2017,Angola,"Côte d'Ivoire","G / FI",5938,,,,,,,,5938,
2017,Argentina,"Côte d'Ivoire","G / AR",3,,,,,1,,1,2,
2017,Argentina,"Côte d'Ivoire","G / FI",1,,,,,,,,1,
2017,Argentina,"Côte d'Ivoire","G / JR",1,,,,,,,,1,
2017,Australia,"Côte d'Ivoire","G / AR",1,,,,,1,,1,,
2017,Australia,"Côte d'Ivoire","G / FI",,,3,,,,,,3,
2017,Austria,"Côte d'Ivoire","G / FA",46,,19,6,,4,5,15,39,
2017,Belgium,"Côte d'Ivoire","G / JR",17,,,,,,,,,
2017,Belgium,"Côte d'Ivoire","G / AR",,,10,,,,,,,
2017,Belgium,"Côte d'Ivoire","G / FI",89,,135,35,,80,,115,165,
2017,Benin,"Côte d'Ivoire","G / FI",11,11,11,2,,,,2,20,20
2017,"Burkina Faso","Côte d'Ivoire","J / FI",7,7,,,,,7,7,,
2017,Bulgaria,"Côte d'Ivoire","G / FA",6,6,,,1,2,,3,3,3
2017,Bulgaria,"Côte d'Ivoire","G / RA",,,1,,,,,,,
2017,Brazil,"Côte d'Ivoire","G / FI",127,19,37,,,,,,164,45
2017,Canada,"Côte d'Ivoire","G / AR",,,1,,,1,,1,4,
2017,Canada,"Côte d'Ivoire","G / FI",27,,73,11,,2,2,15,85,2
2017,Switzerland,"Côte d'Ivoire","G / RA",,,1,,,,,,,
